Year,Player Name,Team Name,Price (in crores),Status
2025,Matheesha Pathirana,Chennai Super Kings,13.0,R
2025,Shivam dube,Chennai Super Kings,12.0,R
2025,Noor Ahmad,Chennai Super Kings,10.0,S
2025,Ravichandran ashwin,Chennai Super Kings,9.75,S
2025,Devon Conway,Chennai Super Kings,6.25,S
2025,Khaleel ahmed,Chennai Super Kings,4.8,S
2025,Rachin Ravindra,Chennai Super Kings,4.0,S
2025,Ms dhoni,Chennai Super Kings,4.0,R
2025,Anshul Kamboj,Chennai Super Kings,3.4,S
2025,Rahul tripathi,Chennai Super Kings,3.4,S
2025,Sam Curran,Chennai Super Kings,2.4,S
2025,Gurjapneet Singh,Chennai Super Kings,2.2,S
2025,Nathan Ellis,Chennai Super Kings,2.0,S
2025,Deepak hooda,Chennai Super Kings,1.7,S
2025,Jamie Overton,Chennai Super Kings,1.5,S
2025,Vijay shankar,Chennai Super Kings,1.4,S
2025,Vansh Bedi,Chennai Super Kings,0.55,S
2025,Andre Siddarth,Chennai Super Kings,0.3,S
2025,Kamlesh Nagarkoti,Chennai Super Kings,0.3,S
2025,Mukesh Choudhary,Chennai Super Kings,0.3,S
2025,Ramakrishna Ghosh,Chennai Super Kings,0.3,S
2025,Shaik Rasheed,Chennai Super Kings,0.3,S
2025,Shreyas gopal,Chennai Super Kings,0.3,S
2025,Axar patel,Delhi Capitals,16.5,R
2025,Lokesh rahul,Delhi Capitals,14.0,S
2025,Kuldeep yadav,Delhi Capitals,13.25,R
2025,Mitchell starc,Delhi Capitals,11.75,S
2025,T natarajan,Delhi Capitals,10.75,S
2025,Tristan Stubbs,Delhi Capitals,10.0,R
2025,Jake Fraser-McGurk,Delhi Capitals,9.0,R
2025,Mukesh Kumar,Delhi Capitals,8.0,S
2025,Harry Brook,Delhi Capitals,6.25,S
2025,Abishek Porel,Delhi Capitals,4.0,S
2025,Ashutosh Sharma,Delhi Capitals,3.8,S
2025,Mohit sharma,Delhi Capitals,2.2,S
2025,Faf du Plessis,Delhi Capitals,2.0,S
2025,Sameer Rizvi,Delhi Capitals,0.95,S
2025,Donovan Ferreira,Delhi Capitals,0.75,S
2025,Dushmantha Chameera,Delhi Capitals,0.75,S
2025,Karun nair,Delhi Capitals,0.5,S
2025,Vipraj Nigam,Delhi Capitals,0.5,S
2025,Madhav Tiwari,Delhi Capitals,0.4,S
2025,Ajay Mandal,Delhi Capitals,0.3,S
2025,Darshan Nalkande,Delhi Capitals,0.3,S
2025,Manvanth Kumar,Delhi Capitals,0.3,S
2025,Tripurana Vijay,Delhi Capitals,0.3,S
2025,Rashid Khan,Gujarat Titans,18.0,R
2025,Shubman gill,Gujarat Titans,16.0,R
2025,Jos Buttler,Gujarat Titans,15.75,S
2025,Mohammed siraj,Gujarat Titans,12.25,S
2025,Kagiso Rabada,Gujarat Titans,10.75,S
2025,Prasidh krishna,Gujarat Titans,9.5,S
2025,Sai Sudharsan,Gujarat Titans,8.5,R
2025,Rahul tewatia,Gujarat Titans,4.0,R
2025,Shahrukh Khan,Gujarat Titans,4.0,R
2025,Washington sundar,Gujarat Titans,3.2,S
2025,Sherfane rutherford,Gujarat Titans,2.6,S
2025,Gerald Coetzee,Gujarat Titans,2.4,S
2025,Glenn Phillips,Gujarat Titans,2.0,S
2025,Sai Kishore,Gujarat Titans,2.0,S
2025,Mahipal lomror,Gujarat Titans,1.7,S
2025,Gurnoor Singh Brar,Gujarat Titans,1.3,S
2025,Mohd. Arshad Khan,Gujarat Titans,1.3,S
2025,Ishant sharma,Gujarat Titans,0.75,S
2025,Jayant yadav,Gujarat Titans,0.75,S
2025,Karim Janat,Gujarat Titans,0.75,S
2025,Kumar Kushagra,Gujarat Titans,0.65,S
2025,Anuj Rawat,Gujarat Titans,0.3,S
2025,Manav Suthar,Gujarat Titans,0.3,S
2025,Nishant Sindhu,Gujarat Titans,0.3,S
2025,Venkatesh Iyer,Kolkata Knight Riders,23.75,S
2025,Rinku singh,Kolkata Knight Riders,13.0,R
2025,Andre russell,Kolkata Knight Riders,12.0,R
2025,Sunil narine,Kolkata Knight Riders,12.0,R
2025,Varun chakravarthy,Kolkata Knight Riders,12.0,R
2025,Anrich Nortje,Kolkata Knight Riders,6.5,S
2025,Harshit Rana,Kolkata Knight Riders,4.0,R
2025,Ramandeep Singh,Kolkata Knight Riders,4.0,R
2025,Quinton de Kock,Kolkata Knight Riders,3.6,S
2025,Angkrish Raghuvanshi,Kolkata Knight Riders,3.0,S
2025,Spencer Johnson,Kolkata Knight Riders,2.8,S
2025,Moeen Ali,Kolkata Knight Riders,2.0,S
2025,Rahmanullah Gurbaz,Kolkata Knight Riders,2.0,S
2025,Vaibhav Arora,Kolkata Knight Riders,1.8,S
2025,Ajinkya rahane,Kolkata Knight Riders,1.5,S
2025,Rovman powell,Kolkata Knight Riders,1.5,S
2025,Mayank markande,Kolkata Knight Riders,0.3,S
2025,Rishabh pant,Lucknow Supergiants,27.0,S
2025,Nicholas Pooran,Lucknow Supergiants,21.0,R
2025,Mayank Yadav,Lucknow Supergiants,11.0,R
2025,Ravi Bishnoi,Lucknow Supergiants,11.0,R
2025,Avesh khan,Lucknow Supergiants,9.75,S
2025,David Miller,Lucknow Supergiants,7.5,S
2025,Abdul Samad,Lucknow Supergiants,4.2,S
2025,Ayush Badoni,Lucknow Supergiants,4.0,R
2025,Mitchell marsh,Lucknow Supergiants,3.4,S
2025,Aiden Markram,Lucknow Supergiants,2.0,S
2025,Aryan Juyal,Lucknow Supergiants,0.3,S
2025,Jasprit bumrah,Mumbai Indians,18.0,R
2025,Hardik pandya,Mumbai Indians,16.35,R
2025,Rohit sharma,Mumbai Indians,16.3,R
2025,Suryakumar yadav,Mumbai Indians,16.35,R
2025,Trent boult,Mumbai Indians,12.5,S
2025,Deepak chahar,Mumbai Indians,9.5,S
2025,Tilak Varma,Mumbai Indians,8.0,R
2025,Naman Dhir,Mumbai Indians,5.25,S
2025,Will Jacks,Mumbai Indians,5.25,S
2025,Mitchell santner,Mumbai Indians,2.0,S
2025,Reece Topley,Mumbai Indians,0.75,S
2025,Robin Minz,Mumbai Indians,0.65,S
2025,Karan Sharma,Mumbai Indians,0.5,S
2025,Shreyas iyer,Punjab Kings,26.75,S
2025,Arshdeep singh,Punjab Kings,18.0,R
2025,Yuzvendra chahal,Punjab Kings,18.0,S
2025,Marcus Stoinis,Punjab Kings,11.0,S
2025,Marco Jansen,Punjab Kings,7.0,S
2025,Malsha Tharupathi,Punjab Kings,5.5,R
2025,Glenn maxwell,Punjab Kings,4.2,S
2025,Nehal Wadhera,Punjab Kings,4.2,S
2025,Simran singh,Punjab Kings,4.0,R
2025,Lockie ferguson,Punjab Kings,2.0,S
2025,Vijaykumar Vyshak,Punjab Kings,1.8,S
2025,Yash Thakur,Punjab Kings,1.6,S
2025,Harpreet brar,Punjab Kings,1.5,S
2025,Vishnu vinod,Punjab Kings,0.95,S
2025,Sanju samson,Rajasthan Royals,18.0,R
2025,Yashasvi Jaiswal,Rajasthan Royals,18.0,R
2025,Dhruv Jurel,Rajasthan Royals,14.0,R
2025,Riyan parag,Rajasthan Royals,14.0,R
2025,Jofra Archer,Rajasthan Royals,12.5,S
2025,Shimron hetmyer,Rajasthan Royals,11.0,R
2025,Tushar Deshpande,Rajasthan Royals,6.5,S
2025,Wanindu Hasaranga,Rajasthan Royals,5.25,S
2025,Maheesh Theekshana,Rajasthan Royals,4.4,S
2025,Nitish rana,Rajasthan Royals,4.2,S
2025,Sandeep sharma,Rajasthan Royals,4.0,R
2025,Akash Madhwal,Rajasthan Royals,1.2,S
2025,Vaibhav Suryavanshi,Rajasthan Royals,1.1,S
2025,Kumar Kartikeya,Rajasthan Royals,0.3,S
2025,Virat kohli,Royal Challengers Bangalore,21.0,R
2025,Josh Hazlewood,Royal Challengers Bangalore,12.5,S
2025,Phil Salt,Royal Challengers Bangalore,11.5,S
2025,Jitesh Sharma,Royal Challengers Bangalore,11.0,S
2025,Rajat Patidar,Royal Challengers Bangalore,11.0,R
2025,Bhuvneshwar kumar,Royal Challengers Bangalore,10.75,S
2025,Liam Livingstone,Royal Challengers Bangalore,8.75,S
2025,Rasikh dar,Royal Challengers Bangalore,6.0,S
2025,Krunal pandya,Royal Challengers Bangalore,5.75,S
2025,Yash Dayal,Royal Challengers Bangalore,5.0,R
2025,Tim David,Royal Challengers Bangalore,3.0,S
2025,Suyash Sharma,Royal Challengers Bangalore,2.6,S
2025,Devdutt Padikkal,Royal Challengers Bangalore,2.0,S
2025,Heinrich Klaasen,Sunrisers Hyderabad,23.0,R
2025,Patrick cummins,Sunrisers Hyderabad,18.0,R
2025,Abhishek sharma,Sunrisers Hyderabad,14.0,R
2025,Travis head,Sunrisers Hyderabad,14.0,R
2025,Ishan kishan,Sunrisers Hyderabad,11.25,S
2025,Mohammad shami,Sunrisers Hyderabad,10.0,S
2025,Harshal patel,Sunrisers Hyderabad,8.0,S
2025,Nitish Kumar Reddy,Sunrisers Hyderabad,6.0,R
2025,Abhinav Manohar,Sunrisers Hyderabad,3.2,S
2025,Rahul chahar,Sunrisers Hyderabad,3.2,S
2025,Adam zampa,Sunrisers Hyderabad,2.4,S
2025,Simarjeet Singh,Sunrisers Hyderabad,1.5,S
2025,Atharva Taide,Sunrisers Hyderabad,0.3,S
2025,Adam Milne,,0.0,U
2025,Adam Zampa,,0.0,U
2025,Adil Rashid,,0.0,U
2025,Aiden Markram,,0.0,U
2025,Alzarri Joseph,,0.0,U
2025,Anrich Nortje,,0.0,U
2025,Arshdeep Singh,,0.0,U
2025,Avesh Khan,,0.0,U
2025,Ben Duckett,,0.0,U
2025,Bhuvneshwar Kumar,,0.0,U
2025,Chris Jordan,,0.0,U
2025,Daryl Mitchell,,0.0,U
2025,David Warner,,0.0,U
2025,Deepak Chahar,,0.0,U
2025,Devdutt Padikkal,,0.0,U
2025,Devon Conway,,0.0,U
2025,Evin Lewis,,0.0,U
2025,Faf Du Plessis,,0.0,U
2025,Fazalhaq Farooqi,,0.0,U
2025,Finn Allen,,0.0,U
2025,Glenn Maxwell,,0.0,U
2025,Glenn Phillips,,0.0,U
2025,Gus Atkinson,,0.0,U
2025,Harry Brook,,0.0,U
2025,Harshal Patel,,0.0,U
2025,Ishan Kishan,,0.0,U
2025,Jake Fraser-Mcgurk,,0.0,U
2025,James Vince,,0.0,U
2025,Jason Holder,,0.0,U
2025,Jonny Bairstow,,0.0,U
2025,Jos Buttler,,0.0,U
2025,Josh Hazlewood,,0.0,U
2025,Josh Inglis,,0.0,U
2025,Kagiso Rabada,,0.0,U
2025,Kane Williamson,,0.0,U
2025,KL Rahul,,0.0,U
2025,Krunal Pandya,,0.0,U
2025,Liam Livingstone,,0.0,U
2025,Lockie Ferguson,,0.0,U
2025,Maheesh Theekshana,,0.0,U
2025,Marcus Stoinis,,0.0,U
2025,Matt Henry,,0.0,U
2025,Mitchell Marsh,,0.0,U
2025,Mitchell Santner,,0.0,U
2025,Mitchell Starc,,0.0,U
2025,Moeen Ali,,0.0,U
2025,Mohammad Shami,,0.0,U
2025,Mohammad Siraj,,0.0,U
2025,Mujeeb Ur Rahman,,0.0,U
2025,Mukesh Kumar,,0.0,U
2025,Mustafizur Rahman,,0.0,U
2025,Naveen Ul Haq,,0.0,U
2025,Noor Ahmad,,0.0,U
2025,Phil Salt,,0.0,U
2025,Prasidh Krishna,,0.0,U
2025,Quinton De Kock,,0.0,U
2025,Rahmanullah Gurbaz,,0.0,U
2025,Rassie Van Der Dussen,,0.0,U
2025,Ravichandaran Ashwin,,0.0,U
2025,Rilee Rossouw,,0.0,U
2025,Rishabh Pant,,0.0,U
2025,Sam Curran,,0.0,U
2025,Sean Abbott,,0.0,U
2025,Shardul Thakur,,0.0,U
2025,Shreyas Iyer,,0.0,U
2025,Spencer Johnson,,0.0,U
2025,Steve Smith,,0.0,U
2025,Syed Khaleel Ahmed,,0.0,U
2025,T. Natarajan,,0.0,U
2025,Tabraiz Shamsi,,0.0,U
2025,Tim David,,0.0,U
2025,Tom Banton,,0.0,U
2025,Tom Curran,,0.0,U
2025,Trent Boult,,0.0,U
2025,Tymal Mills,,0.0,U
2025,Umesh Yadav,,0.0,U
2025,Venkatesh Iyer,,0.0,U
2025,Wanindu Hasaranga,,0.0,U
2025,Washington Sundar,,0.0,U
2025,Will Jacks,,0.0,U
2025,Yuzvendra Chahal,,0.0,U
2025,Ajinkya Rahane,,0.0,U
2025,Akeal Hosein,,0.0,U
2025,Azmatullah Omarzai,,0.0,U
2025,Daniel Sams,,0.0,U
2025,Daniel Worrall,,0.0,U
2025,David Miller,,0.0,U
2025,Jamie Overton,,0.0,U
2025,Jason Behrendorff,,0.0,U
2025,Jhye Richardson,,0.0,U
2025,Jimmy Neesham,,0.0,U
2025,John Turner,,0.0,U
2025,Kyle Jamieson,,0.0,U
2025,Kyle Mayers,,0.0,U
2025,Mark Chapman,,0.0,U
2025,Matthew Potts,,0.0,U
2025,Michael Bracewell,,0.0,U
2025,Mohammad Nabi,,0.0,U
2025,Nitish Rana,,0.0,U
2025,Rachin Ravindra,,0.0,U
2025,Riley Meredith,,0.0,U
2025,Romario Shepherd,,0.0,U
2025,Rovman Powell,,0.0,U
2025,Sam Billings,,0.0,U
2025,Sherfane Rutherford,,0.0,U
2025,Tim Southee,,0.0,U
2025,Tom Latham,,0.0,U
2025,William O'Rourke,,0.0,U
2025,Aaron Hardie,,0.0,U
2025,Ashton Agar,,0.0,U
2025,Dominic Drakes,,0.0,U
2025,Gerald Coetzee,,0.0,U
2025,Jacob Bethell England,,0.0,U
2025,James Anderson,,0.0,U
2025,Jordan Cox,,0.0,U
2025,Keemo Paul,,0.0,U
2025,Lance Morris,,0.0,U
2025,Marco Jansen,,0.0,U
2025,Matthew Forde,,0.0,U
2025,Nandre Burger,,0.0,U
2025,Nathan Ellis,,0.0,U
2025,Obed McCoy,,0.0,U
2025,Shai Hope,,0.0,U
2025,Sikandar Raza,,0.0,U
2025,Tim Seifert,,0.0,U
2025,Will Young,,0.0,U
2025,Akash Deep,,0.0,U
2025,Alex Carey,,0.0,U
2025,Ashton Turner,,0.0,U
2025,Benjamin Sears,,0.0,U
2025,Brydon Carse,,0.0,U
2025,Chris Green,,0.0,U
2025,Dan Lawrence,,0.0,U
2025,David Payne,,0.0,U
2025,Gulbadin Naib,,0.0,U
2025,Jaydev Unadkat,,0.0,U
2025,Jitesh Sharma,,0.0,U
2025,Krishnappa Gowtham,,0.0,U
2025,Lungisani Ngidi,,0.0,U
2025,Mayank Agarawal,,0.0,U
2025,Mehidy Hasan Miraz,,0.0,U
2025,Nathan Smith,,0.0,U
2025,Rahul Chahar,,0.0,U
2025,Ryan Rickelton,,0.0,U
2025,Shahbaz Ahamad,,0.0,U
2025,Shakib Al Hasan,,0.0,U
2025,Taskin Ahmed,,0.0,U
2025,Tushar Deshpande,,0.0,U
2025,Wayne Parnell,,0.0,U
2025,Alick Athanaze,,0.0,U
2025,Allah Ghazanfar,,0.0,U
2025,Andre Fletcher,,0.0,U
2025,Andrew Tye,,0.0,U
2025,Ben Dwarshuis,,0.0,U
2025,Ben McDermott,,0.0,U
2025,Bhanuka Rajapaksa,,0.0,U
2025,Blessing Muzarabani,,0.0,U
2025,Brandon King,,0.0,U
2025,Charith Asalanka,,0.0,U
2025,Chetan Sakariya,,0.0,U
2025,Cooper Connolly,,0.0,U
2025,Daniel Mousley,,0.0,U
2025,Daryn Dupavillon,,0.0,U
2025,Dasun Shanaka,,0.0,U
2025,Deepak Hooda,,0.0,U
2025,Dewald Brevis,,0.0,U
2025,Dilshan Madushanka,,0.0,U
2025,Donovan Ferreira,,0.0,U
2025,Dunith Wellalage,,0.0,U
2025,Dushan Hemantha,,0.0,U
2025,Dushmantha Chameera,,0.0,U
2025,Dwaine Pretorius,,0.0,U
2025,Gudakesh Motie,,0.0,U
2025,Harry Tector,,0.0,U
2025,Hasan Mahmud,,0.0,U
2025,Hilton Cartwright,,0.0,U
2025,Ibrahim Zadran,,0.0,U
2025,Ishant Sharma,,0.0,U
2025,Jayant Yadav,,0.0,U
2025,Jeffery Vandersay,,0.0,U
2025,Johnson Charles,,0.0,U
2025,Josh Little,,0.0,U
2025,Josh Philippe,,0.0,U
2025,Junior Dala,,0.0,U
2025,K.S Bharat,,0.0,U
2025,Kamindu Mendis,,0.0,U
2025,Karim Janat,,0.0,U
2025,Keshav Maharaj,,0.0,U
2025,Kuldeep Sen,,0.0,U
2025,Kusal Mendis,,0.0,U
2025,Kusal Perera,,0.0,U
2025,Kwena Maphaka,,0.0,U
2025,Kyle Verreynne,,0.0,U
2025,Lahiru Kumara,,0.0,U
2025,Litton Das,,0.0,U
2025,Lizaad Williams,,0.0,U
2025,Luke Wood,,0.0,U
2025,Mahedi Hasan,,0.0,U
2025,Manish Pandey,,0.0,U
2025,Matthew Breetzke,,0.0,U
2025,Matthew Short,,0.0,U
2025,Michael Neser,,0.0,U
2025,Mikyle Louis,,0.0,U
2025,Nahid Rana,,0.0,U
2025,Najibullah Zadran,,0.0,U
2025,Nangeyalia Kharote,,0.0,U
2025,Navdeep Saini,,0.0,U
2025,Nqabayomzi Peter,,0.0,U
2025,Nuwan Thushara,,0.0,U
2025,Odean Smith,,0.0,U
2025,Ollie Pope,,0.0,U
2025,Olly Stone,,0.0,U
2025,Ottneil Baartman,,0.0,U
2025,Pathum Nissanka,,0.0,U
2025,Patrick Kruger,,0.0,U
2025,Prithvi Shaw,,0.0,U
2025,Qais Ahmad,,0.0,U
2025,R. Sai Kishore,,0.0,U
2025,Rahul Tripathi,,0.0,U
2025,Reece Topley,,0.0,U
2025,Richard Gleeson,,0.0,U
2025,Richard Ngarava,,0.0,U
2025,Rishad Hossain,,0.0,U
2025,Roston Chase,,0.0,U
2025,Sandeep Warrier,,0.0,U
2025,Sarfaraz Khan,,0.0,U
2025,Sediqullah Atal,,0.0,U
2025,Shamar Joseph,,0.0,U
2025,Shivam Mavi,,0.0,U
2025,Shoriful Islam,,0.0,U
2025,Tanveer Sangha,,0.0,U
2025,Tanzim Hasan Sakib,,0.0,U
2025,Towhid Hridoy,,0.0,U
2025,Umran Malik,,0.0,U
2025,Vijayakanth Viyaskanth,,0.0,U
2025,Waqar Salamkheil,,0.0,U
2025,Wiaan Mulder,,0.0,U
2025,William Sutherland,,0.0,U
2025,Xavier Bartlett,,0.0,U
2025,Zahir Khan Pakten,,0.0,U
2025,Zak Foulkes,,0.0,U
2025,Ben Howell,,0.0,U
2025,Karn Sharma,,0.0,U
2025,Leus Du Plooy,,0.0,U
2025,Mahipal Lomror,,0.0,U
2025,Michael Pepper,,0.0,U
2025,Mohit Sharma,,0.0,U
2025,Piyush Chawla,,0.0,U
2025,Tom Kohler-Cadmore,,0.0,U
2025,Ajay Ahlawat,,0.0,U
2025,Jalaj Saxena,,0.0,U
2025,Kartik Tyagi,,0.0,U
2025,Shoun Roger,,0.0,U
2025,Siddharth Kaul,,0.0,U
2025,Aaqib Khan,,0.0,U
2025,Aarya Desai,,0.0,U
2025,Abdul Bazith,,0.0,U
2025,Abdul Samad,,0.0,U
2025,Abhay Choudhary,,0.0,U
2025,Abhijeet Tomar,,0.0,U
2025,Abhilash Shetty,,0.0,U
2025,Abhimanyu Easwaran,,0.0,U
2025,Abhinandan Singh,,0.0,U
2025,Abhinav Manohar,,0.0,U
2025,Abhishek Nair,,0.0,U
2025,Abhishek Saini,,0.0,U
2025,Abid Mushtaq,,0.0,U
2025,Agni Chopra,,0.0,U
2025,Ajay Mandal,,0.0,U
2025,Ajitesh Guruswamy,,0.0,U
2025,Akash Madhwal,,0.0,U
2025,Akash Parkar,,0.0,U
2025,Akash Singh,,0.0,U
2025,Akash Vashisht,,0.0,U
2025,Akhil Chaudhary,,0.0,U
2025,Akhil Rawat,,0.0,U
2025,Akshat Raghuwanshi,,0.0,U
2025,Ali Khan,,0.0,U
2025,Aman Khan,,0.0,U
2025,Amandeep Khare,,0.0,U
2025,Andre Siddarth,,0.0,U
2025,Angkrish Raghuvanshi,,0.0,U
2025,Aniket Verma,,0.0,U
2025,Anirudh Chowdhary,,0.0,U
2025,Anirudh Kanwar,,0.0,U
2025,Ankit Singh Rajpoot,,0.0,U
2025,Anmol Malhotra,,0.0,U
2025,Anmolpreet Singh,,0.0,U
2025,Anshul Kamboj,,0.0,U
2025,Anshuman Hooda,,0.0,U
2025,Anuj Rawat,,0.0,U
2025,Anukul Roy,,0.0,U
2025,Apoorv Wankhade,,0.0,U
2025,Aradhya Shukla,,0.0,U
2025,Arjun Azad,,0.0,U
2025,Arjun Tendulkar,,0.0,U
2025,Arpit Guleria,,0.0,U
2025,Arshin Kulkarni,,0.0,U
2025,Aryaman Singh Dhaliwal,,0.0,U
2025,Aryan Juyal,,0.0,U
2025,Ashish Dahariya,,0.0,U
2025,Ashok Sharma,,0.0,U
2025,Ashutosh Sharma,,0.0,U
2025,Ashwani Kumar,,0.0,U
2025,Ashwin Hebbar,,0.0,U
2025,Atharva Ankolekar,,0.0,U
2025,Atharva Kale,,0.0,U
2025,Atharva Taide,,0.0,U
2025,Atif Mushtaq,,0.0,U
2025,Atit Sheth,,0.0,U
2025,Auqib Dar,,0.0,U
2025,Avanish Aravelly,,0.0,U
2025,Avinash Singh,,0.0,U
2025,Avneesh Sudha,,0.0,U
2025,Ayaz Khan,,0.0,U
2025,Ayush Mhatre,,0.0,U
2025,Ayush Pandey,,0.0,U
2025,Ayush Vartak,,0.0,U
2025,B.R Sharath,,0.0,U
2025,Baba Aparajith,,0.0,U
2025,Baba Indrajith,,0.0,U
2025,Bailapudi Yeswanth,,0.0,U
2025,Baltej Dhanda,,0.0,U
2025,Basil Thampi,,0.0,U
2025,Bevan John Jacobs,,0.0,U
2025,Bhagmender Lather,,0.0,U
2025,Bharat Sharma,,0.0,U
2025,Bipin Saurabh,,0.0,U
2025,Brandon McMullen,,0.0,U
2025,Chetan Sharma,,0.0,U
2025,Chintal Gandhi,,0.0,U
2025,Corbin Bosch,,0.0,U
2025,Darshan Nalkande,,0.0,U
2025,Deepak Devadiga,,0.0,U
2025,Dhruv Kaushik,,0.0,U
2025,Digvesh Singh,,0.0,U
2025,Digvijay Deshmukh,,0.0,U
2025,Dinesh Bana,,0.0,U
2025,Dipesh Parwani,,0.0,U
2025,Divesh Sharma,,0.0,U
2025,Duan Jansen,,0.0,U
2025,Dumindu Sewmina,,0.0,U
2025,Emanjot Chahal,,0.0,U
2025,Eshan Malinga,,0.0,U
2025,Faridoon Dawoodzai,,0.0,U
2025,Gaurav Gambhir,,0.0,U
2025,Girinath Reddy,,0.0,U
2025,Gurjapneet Singh,,0.0,U
2025,Gurnoor Singh Brar,,0.0,U
2025,Hardik Raj,,0.0,U
2025,Harnoor Pannu,,0.0,U
2025,Harpreet Brar,,0.0,U
2025,Harsh Dubey,,0.0,U
2025,Harsh Tyagi,,0.0,U
2025,Harvik Desai,,0.0,U
2025,Hemanth Kumar,,0.0,U
2025,Himanshu Chauhan,,0.0,U
2025,Himanshu Sharma,,0.0,U
2025,Himanshu Singh,,0.0,U
2025,Himmat Singh,,0.0,U
2025,Hritik Shokeen,,0.0,U
2025,Ishan Porel,,0.0,U
2025,Jafar Jamal,,0.0,U
2025,Jagadeesha Suchith,,0.0,U
2025,Jasmer Dhankhar,,0.0,U
2025,Jass Inder Baidwan,,0.0,U
2025,Jhathavedh Subramanyan,,0.0,U
2025,Jonty Sidhu,,0.0,U
2025,Joshua Brown,,0.0,U
2025,K.C Cariappa,,0.0,U
2025,K.M Asif,,0.0,U
2025,Kamal Tripathi,,0.0,U
2025,Kamlesh Nagarkoti,,0.0,U
2025,Karteek Sharma,,0.0,U
2025,Kartik Chadha,,0.0,U
2025,Karun Nair,,0.0,U
2025,Kaushik Maity,,0.0,U
2025,Khrievitso Kense,,0.0,U
2025,Kiran Chormale,,0.0,U
2025,Krish Bhagat,,0.0,U
2025,Kritagya Singh,,0.0,U
2025,Kuldip Yadav,,0.0,U
2025,Kulwant Khejroliya,,0.0,U
2025,Kumar Kartikeya Singh,,0.0,U
2025,Kumar Kushagra,,0.0,U
2025,Kunal Rathore,,0.0,U
2025,Kunal Singh Chibb,,0.0,U
2025,L.R Chethan,,0.0,U
2025,Lakshay Jain,,0.0,U
2025,Lalit Yadav,,0.0,U
2025,Luvnith Sisodia,,0.0,U
2025,M. Ajnas,,0.0,U
2025,M. Siddharth,,0.0,U
2025,Madhav Kaushik,,0.0,U
2025,Madhav Tiwari,,0.0,U
2025,Mahesh Pithiya,,0.0,U
2025,Manan Vohra,,0.0,U
2025,Manav Suthar,,0.0,U
2025,Manish Reddy,,0.0,U
2025,Manoj Bhandage,,0.0,U
2025,Manvanth Kumar L,,0.0,U
2025,Maramreddy Reddy,,0.0,U
2025,Mayank Dagar,,0.0,U
2025,Mayank Gusain,,0.0,U
2025,Mayank Markande,,0.0,U
2025,Mayank Rawat,,0.0,U
2025,Mohamed Ali,,0.0,U
2025,Mohammed Azharuddeen,,0.0,U
2025,Mohd. Arshad Khan,,0.0,U
2025,Mohit Avasthi,,0.0,U
2025,Mohit Rathee,,0.0,U
2025,Money Grewal,,0.0,U
2025,Muhammed Khan,,0.0,U
2025,Mujtaba Yousuf,,0.0,U
2025,Mukesh Choudhary,,0.0,U
2025,Mukhtar Hussain,,0.0,U
2025,Murugan Ashwin,,0.0,U
2025,Musaif Ajaz,,0.0,U
2025,Musheer Khan,,0.0,U
2025,Naman Dhir,,0.0,U
2025,Naman Tiwari,,0.0,U
2025,Narayan Jagadeesan,,0.0,U
2025,Nasir Lone,,0.0,U
2025,Nehal Wadhera,,0.0,U
2025,Ninad Rathva,,0.0,U
2025,Nishant Sindhu,,0.0,U
2025,Nishanth Saranu,,0.0,U
2025,Nishunk Birla,,0.0,U
2025,Oliver Davies,,0.0,U
2025,P. Vignesh,,0.0,U
2025,Pankaj Jaswal,,0.0,U
2025,Pradosh Paul,,0.0,U
2025,Pradyuman Kumar Singh,,0.0,U
2025,Praful Hinge,,0.0,U
2025,Prashant Chauhan,,0.0,U
2025,Prashant Sai Painkra,,0.0,U
2025,Prashant Solanki,,0.0,U
2025,Prateek Yadav,,0.0,U
2025,Pratham Singh,,0.0,U
2025,Pravin Dubey,,0.0,U
2025,Prayas Ray Barman,,0.0,U
2025,Prerak Mankad,,0.0,U
2025,Prerit Dutta,,0.0,U
2025,Prince Choudhary,,0.0,U
2025,Prince Yadav,,0.0,U
2025,Prithviraj Yarra,,0.0,U
2025,Priyam Garg,,0.0,U
2025,Priyansh Arya,,0.0,U
2025,Pukhraj Mann,,0.0,U
2025,Pulkit Narang,,0.0,U
2025,Pyla Avinash,,0.0,U
2025,Raghav Goyal,,0.0,U
2025,Raj Angad Bawa,,0.0,U
2025,Raj Limbani,,0.0,U
2025,Rajan Kumar,,0.0,U
2025,Rajneesh Gurbani,,0.0,U
2025,Rajvardhan Hangargekar,,0.0,U
2025,Ramakrishna Ghosh,,0.0,U
2025,Ramesh Prasad,,0.0,U
2025,Rasikh Dar,,0.0,U
2025,Ravi Kumar,,0.0,U
2025,Ravi Yadav,,0.0,U
2025,Ricky Bhui,,0.0,U
2025,Ripal Patel,,0.0,U
2025,Rishi Dhawan,,0.0,U
2025,Rituraj Sharma,,0.0,U
2025,Robin Minz,,0.0,U
2025,Rohan Kunnummal,,0.0,U
2025,Rohan Rana,,0.0,U
2025,Rohit Rayudu,,0.0,U
2025,Roshan Waghsare,,0.0,U
2025,S. Midhun,,0.0,U
2025,S. Rithik Easwaran,,0.0,U
2025,Sabhay Chadha,,0.0,U
2025,Sachin Baby,,0.0,U
2025,Sachin Dhas,,0.0,U
2025,Sairaj Patil,,0.0,U
2025,Sakib Hussain,,0.0,U
2025,Salil Arora,,0.0,U
